CODCANDIDATO,serie,categoria,linguagens,matematica,ciencias_humanas,ciencias_natureza,concluiu_fundamental,concluiu_medio,concluiu_prova_unica
24560270,9.0,fundamental,True,True,False,False,True,False,True
24560273,9.0,fundamental,True,True,False,False,True,False,True
24560274,9.0,fundamental,True,True,False,False,True,False,True
24560275,9.0,fundamental,True,True,False,False,True,False,True
24560276,9.0,fundamental,True,True,False,False,True,False,True
24560277,9.0,fundamental,False,False,False,False,False,False,False
24560278,9.0,fundamental,True,True,False,False,True,False,True
24560279,9.0,fundamental,True,True,False,False,True,False,True
24560281,9.0,fundamental,True,True,False,False,True,False,True
24560284,9.0,fundamental,True,True,False,False,True,False,True
24560285,9.0,fundamental,True,True,False,False,True,False,True
24560286,9.0,fundamental,True,True,False,False,True,False,True
24560287,9.0,fundamental,True,True,False,False,True,False,True
24560288,9.0,fundamental,True,True,False,False,True,False,True
24560290,9.0,fundamental,True,True,False,False,True,False,True
24560291,9.0,fundamental,True,True,False,False,True,False,True
24560292,9.0,fundamental,True,True,False,False,True,False,True
24560294,9.0,fundamental,True,True,False,False,True,False,True
24560295,9.0,fundamental,True,True,False,False,True,False,True
24560296,9.0,fundamental,True,True,False,False,True,False,True
24560297,9.0,fundamental,True,True,False,False,True,False,True
24560303,9.0,fundamental,True,True,False,False,True,False,True
24560306,9.0,fundamental,True,True,False,False,True,False,True
24560307,9.0,fundamental,True,True,False,False,True,False,True
24560310,9.0,fundamental,True,True,False,False,True,False,True
24560311,9.0,fundamental,True,True,False,False,True,False,True
24560312,9.0,fundamental,True,True,False,False,True,False,True
24560314,9.0,fundamental,True,True,False,False,True,False,True
24560315,9.0,fundamental,True,True,False,False,True,False,True
24560316,9.0,fundamental,True,True,False,False,True,False,True
24560317,9.0,fundamental,True,True,False,False,True,False,True
24560318,9.0,fundamental,True,True,False,False,True,False,True
24560320,9.0,fundamental,True,True,False,False,True,False,True
24560321,9.0,fundamental,True,True,False,False,True,False,True
24560322,9.0,fundamental,True,True,False,False,True,False,True
24560323,9.0,fundamental,True,True,False,False,True,False,True
24560324,9.0,fundamental,True,True,False,False,True,False,True
24560329,9.0,fundamental,True,True,False,False,True,False,True
24560332,9.0,fundamental,False,False,False,False,False,False,False
24560333,9.0,fundamental,False,False,False,False,False,False,False
24560334,9.0,fundamental,True,True,False,False,True,False,True
24560335,9.0,fundamental,True,True,False,False,True,False,True
24560336,9.0,fundamental,True,True,False,False,True,False,True
24560337,9.0,fundamental,True,True,False,False,True,False,True
24560338,9.0,fundamental,True,True,False,False,True,False,True
24560339,9.0,fundamental,True,True,False,False,True,False,True
24560340,9.0,fundamental,True,True,False,False,True,False,True
24560341,9.0,fundamental,True,True,False,False,True,False,True
24560342,9.0,fundamental,True,True,False,False,True,False,True
24560343,9.0,fundamental,True,True,False,False,True,False,True
24560344,9.0,fundamental,True,True,False,False,True,False,True
24560346,9.0,fundamental,False,False,False,False,False,False,False
24560347,9.0,fundamental,True,True,False,False,True,False,True
24560348,9.0,fundamental,True,True,False,False,True,False,True
24560350,9.0,fundamental,True,True,False,False,True,False,True
24560352,9.0,fundamental,True,True,False,False,True,False,True
24560353,9.0,fundamental,True,True,False,False,True,False,True
24560354,9.0,fundamental,True,True,False,False,True,False,True
24560357,9.0,fundamental,True,False,False,False,False,False,False
24560358,9.0,fundamental,True,True,False,False,True,False,True
24560360,9.0,fundamental,True,True,False,False,True,False,True
24560361,9.0,fundamental,False,False,False,False,False,False,False
24560363,9.0,fundamental,True,True,False,False,True,False,True
24560365,9.0,fundamental,True,True,False,False,True,False,True
24560366,9.0,fundamental,True,True,False,False,True,False,True
24560368,9.0,fundamental,True,True,False,False,True,False,True
24560369,9.0,fundamental,True,True,False,False,True,False,True
24560370,9.0,fundamental,False,False,False,False,False,False,False
24560371,9.0,fundamental,True,True,False,False,True,False,True
24560372,9.0,fundamental,True,True,False,False,True,False,True
24560374,9.0,fundamental,True,True,False,False,True,False,True
24560375,9.0,fundamental,True,True,False,False,True,False,True
24560376,9.0,fundamental,True,True,False,False,True,False,True
24560381,9.0,fundamental,True,True,False,False,True,False,True
24560382,9.0,fundamental,True,True,False,False,True,False,True
24560383,9.0,fundamental,True,True,False,False,True,False,True
24560384,9.0,fundamental,True,True,False,False,True,False,True
24560385,9.0,fundamental,True,True,False,False,True,False,True
24560386,9.0,fundamental,False,False,False,False,False,False,False
24560387,9.0,fundamental,True,True,False,False,True,False,True
24560388,9.0,fundamental,True,True,False,False,True,False,True
24560391,9.0,fundamental,False,False,False,False,False,False,False
24560393,9.0,fundamental,True,True,False,False,True,False,True
24560394,9.0,fundamental,True,True,False,False,True,False,True
24560396,9.0,fundamental,True,True,False,False,True,False,True
24560397,9.0,fundamental,True,True,False,False,True,False,True
24560400,9.0,fundamental,True,True,False,False,True,False,True
24560402,9.0,fundamental,True,True,False,False,True,False,True
24560403,9.0,fundamental,True,True,False,False,True,False,True
24560404,9.0,fundamental,True,True,False,False,True,False,True
24560405,9.0,fundamental,True,True,False,False,True,False,True
24560406,9.0,fundamental,True,True,False,False,True,False,True
24560407,9.0,fundamental,True,True,False,False,True,False,True
24560408,9.0,fundamental,True,True,False,False,True,False,True
24560409,9.0,fundamental,False,False,False,False,False,False,False
24560410,9.0,fundamental,True,True,False,False,True,False,True
24560413,9.0,fundamental,True,True,False,False,True,False,True
24560414,9.0,fundamental,True,True,False,False,True,False,True
24560415,9.0,fundamental,True,True,False,False,True,False,True
24560416,9.0,fundamental,True,True,False,False,True,False,True
24560419,9.0,fundamental,True,True,False,False,True,False,True
24560421,9.0,fundamental,True,True,False,False,True,False,True
24560422,9.0,fundamental,True,True,False,False,True,False,True
24560424,9.0,fundamental,True,True,False,False,True,False,True
24560425,9.0,fundamental,True,True,False,False,True,False,True
24560426,9.0,fundamental,True,True,False,False,True,False,True
24560427,9.0,fundamental,True,True,False,False,True,False,True
24560428,9.0,fundamental,True,True,False,False,True,False,True
24560429,9.0,fundamental,True,True,False,False,True,False,True
24560431,9.0,fundamental,True,True,False,False,True,False,True
24560433,9.0,fundamental,True,True,False,False,True,False,True
24560434,9.0,fundamental,True,True,False,False,True,False,True
24560435,9.0,fundamental,False,False,False,False,False,False,False
24560436,9.0,fundamental,True,True,False,False,True,False,True
24560438,9.0,fundamental,True,True,False,False,True,False,True
24560439,2.0,medio,False,False,False,False,False,False,False
24560440,9.0,fundamental,True,True,False,False,True,False,True
24560441,9.0,fundamental,True,True,False,False,True,False,True
24560442,9.0,fundamental,True,False,False,False,False,False,False
24560444,9.0,fundamental,True,True,False,False,True,False,True
24560445,9.0,fundamental,True,True,False,False,True,False,True
24560446,9.0,fundamental,True,True,False,False,True,False,True
24560447,9.0,fundamental,True,True,False,False,True,False,True
24560448,9.0,fundamental,True,True,False,False,True,False,True
24560450,9.0,fundamental,True,True,False,False,True,False,True
24560452,9.0,fundamental,True,True,False,False,True,False,True
24560455,9.0,fundamental,True,True,False,False,True,False,True
24560456,9.0,fundamental,True,True,False,False,True,False,True
24560459,9.0,fundamental,True,True,False,False,True,False,True
24560460,9.0,fundamental,True,False,False,False,False,False,False
24560461,9.0,fundamental,True,True,False,False,True,False,True
24560463,9.0,fundamental,True,True,False,False,True,False,True
24560464,9.0,fundamental,True,True,False,False,True,False,True
24560465,9.0,fundamental,True,True,False,False,True,False,True
24560466,9.0,fundamental,False,False,False,False,False,False,False
24560467,9.0,fundamental,True,True,False,False,True,False,True
24560468,9.0,fundamental,False,False,False,False,False,False,False
24560469,9.0,fundamental,True,True,False,False,True,False,True
24560471,9.0,fundamental,True,True,False,False,True,False,True
24560472,9.0,fundamental,True,True,False,False,True,False,True
24560473,9.0,fundamental,True,True,False,False,True,False,True
24560474,9.0,fundamental,True,True,False,False,True,False,True
24560476,9.0,fundamental,True,True,False,False,True,False,True
24560477,9.0,fundamental,True,True,False,False,True,False,True
24560478,9.0,fundamental,True,True,False,False,True,False,True
24560479,9.0,fundamental,True,True,False,False,True,False,True
24560482,9.0,fundamental,True,True,False,False,True,False,True
24560483,9.0,fundamental,True,True,False,False,True,False,True
24599396,1.0,medio,False,False,False,False,False,False,False
24599397,9.0,fundamental,True,True,False,False,True,False,True
24599408,8.0,fundamental,True,True,False,False,True,False,True
24599449,9.0,fundamental,True,True,False,False,True,False,True
24599457,8.0,fundamental,False,False,False,False,False,False,False
24599458,8.0,fundamental,True,True,False,False,True,False,True
24599470,8.0,fundamental,False,False,False,False,False,False,False
24599482,8.0,fundamental,True,True,False,False,True,False,True
24599483,1.0,medio,False,False,False,False,False,False,False
24599489,9.0,fundamental,False,False,False,False,False,False,False
24599490,8.0,fundamental,True,True,False,False,True,False,True
24599492,8.0,fundamental,True,False,False,False,False,False,False
24599513,8.0,fundamental,True,True,False,False,True,False,True
24599522,8.0,fundamental,True,True,False,False,True,False,True
24599559,9.0,fundamental,True,True,False,False,True,False,True
24599575,8.0,fundamental,True,True,False,False,True,False,True
24599581,9.0,fundamental,True,True,False,False,True,False,True
24599586,9.0,fundamental,True,True,False,False,True,False,True
24599613,1.0,medio,True,True,True,True,False,True,True
24599646,8.0,fundamental,True,True,False,False,True,False,True
24599661,8.0,fundamental,True,True,False,False,True,False,True
24599721,9.0,fundamental,True,True,False,False,True,False,True
24599739,9.0,fundamental,False,False,False,False,False,False,False
24599740,8.0,fundamental,True,True,False,False,True,False,True
24599750,9.0,fundamental,True,True,False,False,True,False,True
24599752,8.0,fundamental,True,True,False,False,True,False,True
24599767,9.0,fundamental,True,True,False,False,True,False,True
24599795,8.0,fundamental,True,True,False,False,True,False,True
24599797,8.0,fundamental,True,True,False,False,True,False,True
24599798,8.0,fundamental,True,True,False,False,True,False,True
24599836,8.0,fundamental,True,True,False,False,True,False,True
24599838,8.0,fundamental,False,False,False,False,False,False,False
24599845,8.0,fundamental,True,True,False,False,True,False,True
24599869,8.0,fundamental,True,False,False,False,False,False,False
24599889,1.0,medio,True,False,False,False,False,False,False
24599920,8.0,fundamental,True,True,False,False,True,False,True
24599927,8.0,fundamental,True,True,False,False,True,False,True
24599935,8.0,fundamental,True,True,False,False,True,False,True
24599938,8.0,fundamental,True,True,False,False,True,False,True
24599941,1.0,medio,True,True,True,True,False,True,True
24599943,8.0,fundamental,True,True,False,False,True,False,True
24599953,8.0,fundamental,True,True,False,False,True,False,True
24599958,1.0,medio,True,True,True,True,False,True,True
24599982,8.0,fundamental,True,True,False,False,True,False,True
24600013,9.0,fundamental,True,True,False,False,True,False,True
24600014,8.0,fundamental,True,True,False,False,True,False,True
24600021,9.0,fundamental,True,True,False,False,True,False,True
24600022,8.0,fundamental,True,True,False,False,True,False,True
24600046,8.0,fundamental,True,True,False,False,True,False,True
24600048,8.0,fundamental,True,True,False,False,True,False,True
24600051,8.0,fundamental,True,True,False,False,True,False,True
24600068,9.0,fundamental,True,True,False,False,True,False,True
24600091,8.0,fundamental,True,True,False,False,True,False,True
24600092,1.0,medio,False,False,False,False,False,False,False
24600132,9.0,fundamental,True,True,False,False,True,False,True
24600133,8.0,fundamental,True,True,False,False,True,False,True
24600150,9.0,fundamental,True,True,False,False,True,False,True
24600153,9.0,fundamental,True,True,False,False,True,False,True
24600165,8.0,fundamental,True,True,False,False,True,False,True
24600166,8.0,fundamental,True,True,False,False,True,False,True
24600170,8.0,fundamental,True,True,False,False,True,False,True
24600181,1.0,medio,True,False,False,False,False,False,False
24600202,8.0,fundamental,True,True,False,False,True,False,True
24600206,8.0,fundamental,True,True,False,False,True,False,True
24600218,8.0,fundamental,True,True,False,False,True,False,True
24600241,8.0,fundamental,True,True,False,False,True,False,True
24600248,8.0,fundamental,False,False,False,False,False,False,False
24600250,8.0,fundamental,True,True,False,False,True,False,True
24600254,8.0,fundamental,True,False,False,False,False,False,False
24600275,8.0,fundamental,True,True,False,False,True,False,True
24600283,8.0,fundamental,True,True,False,False,True,False,True
24600291,8.0,fundamental,True,True,False,False,True,False,True
24600300,8.0,fundamental,False,False,False,False,False,False,False
24600301,8.0,fundamental,True,True,False,False,True,False,True
24600306,8.0,fundamental,True,True,False,False,True,False,True
24600310,8.0,fundamental,True,True,False,False,True,False,True
24600312,9.0,fundamental,True,True,False,False,True,False,True
24600320,8.0,fundamental,True,True,False,False,True,False,True
24600322,8.0,fundamental,True,True,False,False,True,False,True
24600378,8.0,fundamental,True,True,False,False,True,False,True
24600380,8.0,fundamental,True,True,False,False,True,False,True
24600384,8.0,fundamental,False,False,False,False,False,False,False
24600403,8.0,fundamental,False,False,False,False,False,False,False
24600408,8.0,fundamental,True,True,False,False,True,False,True
24600410,8.0,fundamental,False,False,False,False,False,False,False
24600426,8.0,fundamental,True,True,False,False,True,False,True
24600433,1.0,medio,False,False,False,False,False,False,False
24600449,8.0,fundamental,True,True,False,False,True,False,True
24600462,8.0,fundamental,False,False,False,False,False,False,False
24600469,8.0,fundamental,True,True,False,False,True,False,True
24600472,9.0,fundamental,True,True,False,False,True,False,True
24600480,1.0,medio,False,False,False,False,False,False,False
24600513,9.0,fundamental,True,True,False,False,True,False,True
24600523,8.0,fundamental,True,True,False,False,True,False,True
24600530,8.0,fundamental,True,True,False,False,True,False,True
24600536,8.0,fundamental,True,True,False,False,True,False,True
24600544,8.0,fundamental,True,True,False,False,True,False,True
24600547,8.0,fundamental,True,True,False,False,True,False,True
24600554,8.0,fundamental,False,False,False,False,False,False,False
24600558,8.0,fundamental,False,True,False,False,False,False,False
24600574,8.0,fundamental,True,True,False,False,True,False,True
24600581,9.0,fundamental,True,True,False,False,True,False,True
24600591,8.0,fundamental,False,False,False,False,False,False,False
24600592,8.0,fundamental,True,True,False,False,True,False,True
24600593,1.0,medio,False,False,False,False,False,False,False
24600644,8.0,fundamental,True,True,False,False,True,False,True
24600649,9.0,fundamental,True,True,False,False,True,False,True
24600685,8.0,fundamental,True,True,False,False,True,False,True
24600703,8.0,fundamental,True,True,False,False,True,False,True
24600714,8.0,fundamental,True,True,False,False,True,False,True
24600722,8.0,fundamental,True,True,False,False,True,False,True
24600725,9.0,fundamental,True,True,False,False,True,False,True
24600737,8.0,fundamental,True,True,False,False,True,False,True
24600738,8.0,fundamental,False,False,False,False,False,False,False
24600740,8.0,fundamental,True,True,False,False,True,False,True
24600756,8.0,fundamental,False,False,False,False,False,False,False
24600757,8.0,fundamental,True,True,False,False,True,False,True
24600779,8.0,fundamental,True,True,False,False,True,False,True
24600782,8.0,fundamental,True,False,False,False,False,False,False
24600809,8.0,fundamental,True,True,False,False,True,False,True
24600817,1.0,medio,True,True,True,True,False,True,True
24600828,8.0,fundamental,False,False,False,False,False,False,False
24600829,8.0,fundamental,True,True,False,False,True,False,True
24600833,1.0,medio,True,True,True,True,False,True,True
24600863,8.0,fundamental,True,True,False,False,True,False,True
24600864,9.0,fundamental,True,True,False,False,True,False,True
24600878,9.0,fundamental,True,True,False,False,True,False,True
24600884,8.0,fundamental,True,True,False,False,True,False,True
24600890,8.0,fundamental,False,False,False,False,False,False,False
24600895,1.0,medio,False,False,False,False,False,False,False
24600902,8.0,fundamental,True,True,False,False,True,False,True
24600937,8.0,fundamental,True,True,False,False,True,False,True
24600941,8.0,fundamental,True,True,False,False,True,False,True
24600954,8.0,fundamental,False,False,False,False,False,False,False
24600961,8.0,fundamental,True,True,False,False,True,False,True
24600976,9.0,fundamental,True,True,False,False,True,False,True
24600980,8.0,fundamental,True,True,False,False,True,False,True
24600981,9.0,fundamental,False,False,False,False,False,False,False
24600982,1.0,medio,True,True,True,True,False,True,True
24600989,8.0,fundamental,True,True,False,False,True,False,True
24600991,8.0,fundamental,True,True,False,False,True,False,True
24601004,8.0,fundamental,True,True,False,False,True,False,True
24601006,8.0,fundamental,True,False,False,False,False,False,False
24601009,8.0,fundamental,True,True,False,False,True,False,True
24601011,8.0,fundamental,False,False,False,False,False,False,False
24601012,8.0,fundamental,True,True,False,False,True,False,True
24601015,1.0,medio,True,True,True,True,False,True,True
24601037,8.0,fundamental,True,True,False,False,True,False,True
24601041,1.0,medio,False,False,False,False,False,False,False
24601044,8.0,fundamental,True,True,False,False,True,False,True
24601056,8.0,fundamental,False,False,False,False,False,False,False
24601080,8.0,fundamental,True,True,False,False,True,False,True
24601081,8.0,fundamental,True,True,False,False,True,False,True
24601112,8.0,fundamental,True,True,False,False,True,False,True
24601120,9.0,fundamental,True,True,False,False,True,False,True
24601124,8.0,fundamental,True,True,False,False,True,False,True
24601125,8.0,fundamental,False,False,False,False,False,False,False
24601133,1.0,medio,True,True,True,True,False,True,True
24601144,8.0,fundamental,True,True,False,False,True,False,True
24601162,9.0,fundamental,True,True,False,False,True,False,True
24601188,8.0,fundamental,True,True,False,False,True,False,True
24601198,8.0,fundamental,False,False,False,False,False,False,False
24601202,8.0,fundamental,False,False,False,False,False,False,False
24601229,9.0,fundamental,False,False,False,False,False,False,False
24601250,8.0,fundamental,False,False,False,False,False,False,False
24601260,8.0,fundamental,True,True,False,False,True,False,True
24601268,9.0,fundamental,True,True,False,False,True,False,True
24601294,8.0,fundamental,True,True,False,False,True,False,True
24601302,8.0,fundamental,True,True,False,False,True,False,True
24601305,8.0,fundamental,False,False,False,False,False,False,False
24601346,9.0,fundamental,True,True,False,False,True,False,True
24601348,8.0,fundamental,True,True,False,False,True,False,True
24601357,8.0,fundamental,True,True,False,False,True,False,True
24601370,8.0,fundamental,False,False,False,False,False,False,False
24601382,8.0,fundamental,True,True,False,False,True,False,True
24601383,9.0,fundamental,True,True,False,False,True,False,True
24601413,8.0,fundamental,True,True,False,False,True,False,True
24601416,8.0,fundamental,True,True,False,False,True,False,True
24601422,8.0,fundamental,False,False,False,False,False,False,False
24601448,8.0,fundamental,False,False,False,False,False,False,False
24601471,8.0,fundamental,True,True,False,False,True,False,True
24601479,8.0,fundamental,False,False,False,False,False,False,False
24601494,8.0,fundamental,True,True,False,False,True,False,True
24601530,9.0,fundamental,True,True,False,False,True,False,True
24601536,1.0,medio,True,True,True,False,False,False,False
24601540,8.0,fundamental,False,False,False,False,False,False,False
24601564,1.0,medio,True,True,True,True,False,True,True
24601577,8.0,fundamental,True,True,False,False,True,False,True
24601580,8.0,fundamental,True,True,False,False,True,False,True
24601612,8.0,fundamental,True,True,False,False,True,False,True
24601633,8.0,fundamental,True,True,False,False,True,False,True
24601634,8.0,fundamental,True,True,False,False,True,False,True
24601659,8.0,fundamental,True,True,False,False,True,False,True
24601670,8.0,fundamental,True,True,False,False,True,False,True
24601674,8.0,fundamental,True,True,False,False,True,False,True
24601728,8.0,fundamental,True,True,False,False,True,False,True
24601741,8.0,fundamental,True,True,False,False,True,False,True
24601748,8.0,fundamental,True,True,False,False,True,False,True
24601749,8.0,fundamental,True,True,False,False,True,False,True
24601759,8.0,fundamental,True,True,False,False,True,False,True
24601760,8.0,fundamental,False,False,False,False,False,False,False
24601762,8.0,fundamental,True,True,False,False,True,False,True
24601764,8.0,fundamental,True,True,False,False,True,False,True
24601771,1.0,medio,False,False,False,False,False,False,False
24601780,8.0,fundamental,False,False,False,False,False,False,False
24601786,8.0,fundamental,True,True,False,False,True,False,True
24601800,8.0,fundamental,True,True,False,False,True,False,True
24601819,1.0,medio,True,True,True,True,False,True,True
24601826,8.0,fundamental,False,False,False,False,False,False,False
24601852,8.0,fundamental,True,True,False,False,True,False,True
24601878,9.0,fundamental,True,True,False,False,True,False,True
24601884,8.0,fundamental,True,True,False,False,True,False,True
24601893,8.0,fundamental,False,False,False,False,False,False,False
24601895,1.0,medio,True,True,True,True,False,True,True
24601955,8.0,fundamental,False,False,False,False,False,False,False
24601985,8.0,fundamental,False,False,False,False,False,False,False
24601992,8.0,fundamental,True,True,False,False,True,False,True
24602009,8.0,fundamental,False,False,False,False,False,False,False
24602014,8.0,fundamental,True,True,False,False,True,False,True
24602016,8.0,fundamental,False,False,False,False,False,False,False
24602029,9.0,fundamental,True,True,False,False,True,False,True
24602031,8.0,fundamental,True,True,False,False,True,False,True
24602075,8.0,fundamental,True,True,False,False,True,False,True
24602076,1.0,medio,True,True,True,True,False,True,True
24602103,8.0,fundamental,True,True,False,False,True,False,True
24602127,8.0,fundamental,True,True,False,False,True,False,True
24602133,8.0,fundamental,True,True,False,False,True,False,True
24602150,8.0,fundamental,False,False,False,False,False,False,False
24602153,8.0,fundamental,False,False,False,False,False,False,False
24602159,8.0,fundamental,True,True,False,False,True,False,True
24602202,9.0,fundamental,True,True,False,False,True,False,True
24602208,8.0,fundamental,False,False,False,False,False,False,False
24602233,8.0,fundamental,False,False,False,False,False,False,False
24602275,8.0,fundamental,False,False,False,False,False,False,False
24602288,1.0,medio,True,True,True,True,False,True,True
24602318,8.0,fundamental,True,True,False,False,True,False,True
24602337,8.0,fundamental,False,False,False,False,False,False,False
24602359,9.0,fundamental,True,True,False,False,True,False,True
24602361,8.0,fundamental,False,False,False,False,False,False,False
24602367,1.0,medio,False,False,False,False,False,False,False
24602377,1.0,medio,False,False,False,False,False,False,False
24602415,1.0,medio,False,False,False,False,False,False,False
24602434,8.0,fundamental,True,True,False,False,True,False,True
24602440,8.0,fundamental,True,True,False,False,True,False,True
24602459,8.0,fundamental,True,True,False,False,True,False,True
24602460,8.0,fundamental,False,False,False,False,False,False,False
24602475,8.0,fundamental,False,False,False,False,False,False,False
24602531,8.0,fundamental,True,False,False,False,False,False,False
24602535,9.0,fundamental,True,True,False,False,True,False,True
24602537,9.0,fundamental,True,True,False,False,True,False,True
24602541,8.0,fundamental,True,True,False,False,True,False,True
24602563,1.0,medio,False,False,False,False,False,False,False
24602592,8.0,fundamental,True,True,False,False,True,False,True
24602614,8.0,fundamental,True,True,False,False,True,False,True
24602652,9.0,fundamental,False,False,False,False,False,False,False
24602670,1.0,medio,False,False,False,False,False,False,False
24602679,8.0,fundamental,True,True,False,False,True,False,True
24602685,8.0,fundamental,True,True,False,False,True,False,True
24602699,8.0,fundamental,False,False,False,False,False,False,False
24602710,8.0,fundamental,True,True,False,False,True,False,True
24602715,8.0,fundamental,True,True,False,False,True,False,True
24602722,8.0,fundamental,True,True,False,False,True,False,True
24602763,8.0,fundamental,True,True,False,False,True,False,True
24602764,1.0,medio,False,False,False,False,False,False,False
24602789,9.0,fundamental,True,True,False,False,True,False,True
24602792,9.0,fundamental,True,True,False,False,True,False,True
24602794,9.0,fundamental,True,True,False,False,True,False,True
24602801,8.0,fundamental,True,True,False,False,True,False,True
24602822,8.0,fundamental,True,True,False,False,True,False,True
24602835,8.0,fundamental,True,True,False,False,True,False,True
24602845,8.0,fundamental,True,True,False,False,True,False,True
24602853,8.0,fundamental,True,True,False,False,True,False,True
24602858,8.0,fundamental,True,True,False,False,True,False,True
24602876,1.0,medio,False,False,False,False,False,False,False
24602883,8.0,fundamental,True,True,False,False,True,False,True
24602887,8.0,fundamental,False,True,False,False,False,False,False
24602909,8.0,fundamental,True,True,False,False,True,False,True
24602910,8.0,fundamental,True,True,False,False,True,False,True
24602931,8.0,fundamental,True,True,False,False,True,False,True
24602935,8.0,fundamental,False,False,False,False,False,False,False
24602941,8.0,fundamental,True,True,False,False,True,False,True
24602943,8.0,fundamental,True,True,False,False,True,False,True
24602954,8.0,fundamental,False,False,False,False,False,False,False
24602960,8.0,fundamental,True,True,False,False,True,False,True
24602973,8.0,fundamental,True,True,False,False,True,False,True
24602975,8.0,fundamental,True,True,False,False,True,False,True
24603020,8.0,fundamental,True,True,False,False,True,False,True
24603025,8.0,fundamental,True,True,False,False,True,False,True
24603030,8.0,fundamental,True,True,False,False,True,False,True
24603072,8.0,fundamental,False,False,False,False,False,False,False
24603082,9.0,fundamental,True,True,False,False,True,False,True
24603096,8.0,fundamental,True,False,False,False,False,False,False
24603099,1.0,medio,True,True,True,True,False,True,True
24603102,8.0,fundamental,True,True,False,False,True,False,True
24603134,8.0,fundamental,True,True,False,False,True,False,True
24603158,8.0,fundamental,True,True,False,False,True,False,True
24603161,8.0,fundamental,False,False,False,False,False,False,False
24603168,8.0,fundamental,True,True,False,False,True,False,True
24603173,9.0,fundamental,True,True,False,False,True,False,True
24603179,8.0,fundamental,True,True,False,False,True,False,True
24603185,8.0,fundamental,True,True,False,False,True,False,True
24603232,9.0,fundamental,True,True,False,False,True,False,True
24603234,1.0,medio,False,False,False,False,False,False,False
24603238,8.0,fundamental,True,True,False,False,True,False,True
24603259,9.0,fundamental,True,True,False,False,True,False,True
24603294,9.0,fundamental,False,False,False,False,False,False,False
24603297,8.0,fundamental,False,False,False,False,False,False,False
24603330,8.0,fundamental,True,True,False,False,True,False,True
24603346,8.0,fundamental,True,True,False,False,True,False,True
24603347,8.0,fundamental,True,False,False,False,False,False,False
24603351,8.0,fundamental,True,True,False,False,True,False,True
24603360,8.0,fundamental,True,True,False,False,True,False,True
24603378,8.0,fundamental,True,True,False,False,True,False,True
24603381,8.0,fundamental,True,True,False,False,True,False,True
24603401,8.0,fundamental,True,True,False,False,True,False,True
24603408,1.0,medio,False,False,False,False,False,False,False
24603411,8.0,fundamental,True,True,False,False,True,False,True
24603413,8.0,fundamental,True,True,False,False,True,False,True
24603432,8.0,fundamental,True,True,False,False,True,False,True
24603435,8.0,fundamental,False,False,False,False,False,False,False
24603439,8.0,fundamental,True,True,False,False,True,False,True
24603455,8.0,fundamental,True,True,False,False,True,False,True
24603461,8.0,fundamental,True,True,False,False,True,False,True
24603487,9.0,fundamental,False,False,False,False,False,False,False
24603500,8.0,fundamental,True,True,False,False,True,False,True
24603503,9.0,fundamental,True,True,False,False,True,False,True
24603505,8.0,fundamental,False,False,False,False,False,False,False
24603508,8.0,fundamental,True,True,False,False,True,False,True
24603528,8.0,fundamental,False,False,False,False,False,False,False
24603539,8.0,fundamental,True,True,False,False,True,False,True
24603561,8.0,fundamental,True,True,False,False,True,False,True
24603576,8.0,fundamental,True,True,False,False,True,False,True
24603577,8.0,fundamental,True,True,False,False,True,False,True
24603580,8.0,fundamental,True,True,False,False,True,False,True
24603582,8.0,fundamental,True,False,False,False,False,False,False
24603601,8.0,fundamental,True,True,False,False,True,False,True
24603612,9.0,fundamental,True,True,False,False,True,False,True
24603613,8.0,fundamental,True,True,False,False,True,False,True
24603616,8.0,fundamental,True,True,False,False,True,False,True
24603630,9.0,fundamental,True,True,False,False,True,False,True
24603632,8.0,fundamental,True,True,False,False,True,False,True
24603656,8.0,fundamental,True,True,False,False,True,False,True
24603677,8.0,fundamental,False,False,False,False,False,False,False
24603687,8.0,fundamental,True,True,False,False,True,False,True
24603711,8.0,fundamental,False,False,False,False,False,False,False
24603712,8.0,fundamental,False,False,False,False,False,False,False
24603715,8.0,fundamental,True,True,False,False,True,False,True
24603732,8.0,fundamental,False,False,False,False,False,False,False
24603734,8.0,fundamental,True,True,False,False,True,False,True
24603739,8.0,fundamental,True,True,False,False,True,False,True
24603742,8.0,fundamental,True,True,False,False,True,False,True
24603755,8.0,fundamental,True,True,False,False,True,False,True
24603779,8.0,fundamental,True,True,False,False,True,False,True
24603782,9.0,fundamental,True,True,False,False,True,False,True
24603823,1.0,medio,False,False,False,False,False,False,False
24603841,9.0,fundamental,True,True,False,False,True,False,True
24603844,9.0,fundamental,True,True,False,False,True,False,True
24603865,9.0,fundamental,True,True,False,False,True,False,True
24603897,8.0,fundamental,False,False,False,False,False,False,False
24603911,8.0,fundamental,False,False,False,False,False,False,False
24603916,8.0,fundamental,True,True,False,False,True,False,True
24603921,8.0,fundamental,False,False,False,False,False,False,False
24603924,8.0,fundamental,True,True,False,False,True,False,True
24603929,9.0,fundamental,True,True,False,False,True,False,True
24603960,8.0,fundamental,False,False,False,False,False,False,False
24603983,8.0,fundamental,True,True,False,False,True,False,True
24611949,9.0,fundamental,True,True,False,False,True,False,True
24611965,1.0,medio,True,False,False,False,False,False,False
24611978,8.0,fundamental,True,True,False,False,True,False,True
24611984,9.0,fundamental,True,True,False,False,True,False,True
